features,label,prediction
"[2.0,12.0,1.0]",12,15.414461828818672
"[14.0,1.0,1.0]",3,15.361600243399817
"[1.0,3.0,14.0]",2,15.885679831651437
"[1.0,1.0,5.0]",4,14.604024234903765
"[1.0,2.0,2.0]",3,14.356996692116422
"[1.0,2.0,1.0]",1,14.238615979961597
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,12.0,1.0]",3,15.319761916732876
"[3.0,1.0,12.0]",1,15.622089044159125
"[1.0,1.0,3.0]",1,14.367262810594116
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",5,14.130501386284468
"[1.0,1.0,1.0]",2,14.130501386284468
"[3.0,2.0,5.0]",1,14.901538652752485
"[1.0,3.0,2.0]",4,14.465111285793549
"[1.0,3.0,4.0]",6,14.701872710103196
"[6.0,12.0,12.0]",2,17.09544931086492
"[11.0,1.0,4.0]",3,15.4326426436069
"[4.0,3.0,11.0]",1,15.814637431444352
"[3.0,7.0,24.0]",40,17.69134515207978
"[3.0,1.0,1.0]",1,14.319901210456061
"[1.0,33.0,1.0]",6,17.590168383952566
"[9.0,6.0,1.0]",6,15.428673651356476
"[6.0,9.0,6.0]",1,16.060821256904593
"[4.0,1.0,1.0]",2,14.414601122541857
"[1.0,1.0,2.0]",2,14.248882098439292
"[20.0,3.0,3.0]",7,16.382790327578498
"[3.0,5.0,7.0]",3,15.462643858093516
"[1.0,2.0,1.0]",1,14.238615979961597
"[3.0,1.0,1.0]",1,14.319901210456061
"[5.0,1.0,3.0]",3,14.7460624589373
"[1.0,3.0,1.0]",5,14.346730573638725
"[2.0,4.0,3.0]",2,14.786306503711296
"[1.0,1.0,2.0]",3,14.248882098439292
"[4.0,1.0,5.0]",1,14.888123971161153
"[2.0,1.0,1.0]",1,14.225201298370266
"[3.0,1.0,2.0]",1,14.438281922610885
"[1.0,3.0,1.0]",2,14.346730573638725
"[5.0,1.0,1.0]",1,14.509301034627653
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",2,14.130501386284468
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,2.0]",2,14.248882098439292
"[14.0,5.0,1.0]",3,15.794058618108329
"[3.0,14.0,5.0]",1,16.19891377687802
"[8.0,100.0,80.0]",2,34.8488218051518
"[211.0,2.0,8.0]",17,34.954262503062516
"[2.0,80.0,16.0]",8,24.541964881185734
"[86.0,8.0,2.0]",12,23.055176781471843
"[36.0,2.0,2.0]",22,17.671493615119278
"[24.0,17.0,6.0]",24,18.630336423865945
"[34.0,76.0,160.0]",8,44.18672624351734
"[20.0,8.0,34.0]",72,20.59316537276368
"[8.0,6.0,20.0]",5,17.583207270212334
"[73.0,14.0,9.0]",1,23.301430471503032
"[1.0,73.0,14.0]",7,23.453701389050394
"[7.0,1.0,73.0]",1,23.22211213394657
"[48.0,16.0,8.0]",16,21.031781144557566
"[7.0,16.0,48.0]",12,21.884313235232888
"[48.0,2.0,16.0]",26,20.465222530316368
"[2.0,12.0,26.0]",12,18.37397963268927
"[2.0,33.0,13.0]",12,19.105436841896246
"[8.0,8.0,44.0]",7,20.640573549282365
"[9.0,1.0,1.0]",2,14.888100682970837
"[86.0,2.0,9.0]",15,23.235154204492844
"[2.0,3.0,5.0]",1,14.914953334343817
"[1.0,2.0,3.0]",74,14.475377404271244
"[24.0,74.0,1.0]",75,24.20096470268812
"[30.0,2.0,5.0]",13,17.458436279068977
"[12.0,13.0,30.0]",17,19.902616195843656
"[1.0,2.0,16.0]",84,16.014326662283956
"[84.0,1.0,2.0]",4,22.108974801560358
"[2.0,8.0,4.0]",25,15.337145590574632
"[72.0,14.0,1.0]",16,22.259684862178645
"[12.0,4.0,8.0]",16,16.325209185343375
"[152.0,16.0,12.0]",1,31.354094850099642
"[2.0,1.0,152.0]",18,32.10068883374868
"[13.0,6.0,18.0]",2,17.81994540633167
"[2.0,13.0,6.0]",13,16.11447998326992
"[10.0,1.0,13.0]",1,16.40336914091452
"[5.0,1.0,6.0]",16,15.101204595401772
"[16.0,5.0,1.0]",2,15.98345844227992
"[16.0,19.0,16.0]",16,19.27277343608207
"[16.0,16.0,19.0]",3,19.30357179151516
"[16.0,3.0,16.0]",15,17.542939937248022
"[1.0,3.0,2.0]",72,14.465111285793549
"[8.0,97.0,1.0]",9,25.172401763889326
"[43.0,5.0,75.0]",10,27.300528768053383
"[1.0,13.0,14.0]",2,16.966825768422716
"[72.0,2.0,1.0]",9,20.96230973805311
"[9.0,72.0,2.0]",1,22.682617546201747
"[1.0,9.0,72.0]",12,23.400448698693992
"[12.0,1.0,9.0]",74,16.119246116466815
"[74.0,12.0,1.0]",33,22.23285549899598
"[12.0,33.0,74.0]",45,27.27365940419847
"[45.0,12.0,33.0]",7,23.274740837462264
"[7.0,45.0,12.0]",3,20.75793081429594
"[24.0,21.0,13.0]",12,19.891459783658224
"[72.0,12.0,24.0]",3,24.766212054385342
"[21.0,3.0,72.0]",31,24.645759378347144
"[5.0,8.0,31.0]",3,18.817524555012266
"[8.0,12.0,8.0]",154,16.811326286417216
"[4.0,8.0,9.0]",84,16.118448975520344
"[84.0,4.0,8.0]",2,23.143602855520683
"[5.0,8.0,2.0]",48,15.384483902522373
"[48.0,5.0,8.0]",5,19.84252061410916
"[29.0,35.0,9.0]",9,21.4050408069477
"[4.0,8.0,9.0]",8,16.118448975520344
"[14.0,8.0,4.0]",40,16.473544535604184
"[3.0,8.0,21.0]",16,17.444317609292437
"[16.0,3.0,8.0]",1,16.595894240009432
"[8.0,34.0,16.0]",7,20.13689304455262
"[7.0,8.0,34.0]",6,19.36206651564833
"[8.0,16.0,6.0]",6,17.00702323681608
"[2.0,5.0,4.0]",8,15.012801809543248
"[8.0,25.0,1.0]",8,17.38815101913611
"[8.0,8.0,8.0]",84,16.378867911708703
"[8.0,144.0,84.0]",1,40.07938677556473
"[8.0,24.0,4.0]",10,17.635178561923457
"[16.0,10.0,8.0]",16,17.352696395749327
"[26.0,7.0,4.0]",2,17.50182888695661
"[8.0,10.0,2.0]",16,15.884812826134016
"[14.0,1.0,2.0]",8,15.479980955554641
"[5.0,4.0,3.0]",17,15.070406239968685
"[2.0,1.0,2.0]",8,14.343582010525088
"[8.0,2.0,1.0]",24,14.901515364562169
"[10.0,2.0,4.0]",13,15.446057325198232
"[18.0,9.0,2.0]",12,16.723697353314847
"[12.0,18.0,9.0]",4,17.95719420897799
"[17.0,1.0,11.0]",60,16.829507101205444
"[60.0,17.0,1.0]",2,21.447629698180478
"[3.0,3.0,3.0]",1,14.772891822119965
"[9.0,19.0,1.0]",12,16.83416336915914
"[1.0,12.0,9.0]",1,16.26680761397147
"[1.0,1.0,12.0]",1,15.432689219987532
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",2,14.130501386284468
"[7.0,1.0,2.0]",3,14.817081570954068
"[18.0,11.0,3.0]",6,17.05830725282393
"[4.0,1.0,1.0]",3,14.414601122541857
"[3.0,4.0,1.0]",3,14.644244991487444
"[3.0,4.0,7.0]",12,15.354529264416389
"[1.0,1.0,15.0]",1,15.787831356452005
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",2,14.130501386284468
"[2.0,1.0,3.0]",3,14.461962722679912
"[3.0,2.0,1.0]",2,14.428015804133189
"[4.0,1.0,20.0]",2,16.663834653483512
"[12.0,7.0,2.0]",3,15.939268693445817
"[2.0,2.0,3.0]",12,14.570077316357041
"[12.0,12.0,2.0]",6,16.479841661831458
"[73.0,6.0,12.0]",9,22.79165585855048
"[5.0,9.0,73.0]",4,23.897629059192
"[3.0,6.0,4.0]",3,15.215616315306173
"[5.0,1.0,3.0]",2,14.7460624589373
"[135.0,7.0,3.0]",1,27.705738592153544
"[3.0,2.0,1.0]",32,14.428015804133189
"[32.0,3.0,2.0]",6,17.400808560453225
"[6.0,32.0,3.0]",1,18.19231477501406
"[3.0,1.0,1.0]",12,14.319901210456061
"[1.0,7.0,1.0]",7,14.779188948347237
"[7.0,1.0,7.0]",5,15.408985131728189
"[5.0,7.0,1.0]",3,15.157988596690421
"[3.0,5.0,7.0]",16,15.462643858093516
"[3.0,3.0,3.0]",1,14.772891822119965
"[12.0,16.0,8.0]",10,17.622584309468913
"[1.0,10.0,12.0]",5,16.405720563081683
"[12.0,6.0,73.0]",2,24.23618466276119
"[2.0,12.0,6.0]",67,16.00636538959279
"[8.0,67.0,2.0]",8,22.04734466573031
"[15.0,2.0,6.0]",8,16.15631830993686
"[8.0,15.0,2.0]",25,16.425385794519656
"[7.0,5.0,48.0]",3,20.695052704784484
"[2.0,3.0,5.0]",28,14.914953334343817
"[3.0,2.0,7.0]",2,15.138300077062132
"[2.0,3.0,2.0]",1,14.559811197879345
"[3.0,18.0,1.0]",6,16.157849302967236
"[6.0,6.0,2.0]",6,15.262954627253912
"[6.0,6.0,6.0]",4,15.736477475873208
"[1.0,2.0,6.0]",6,14.830519540735716
"[6.0,6.0,6.0]",1,15.736477475873208
"[2.0,2.0,2.0]",6,14.451696604202217
"[3.0,2.0,1.0]",6,14.428015804133189
"[12.0,8.0,12.0]",2,17.231190408671182
"[2.0,12.0,8.0]",1,16.24312681390244
"[1.0,2.0,12.0]",1,15.54080381366466
"[6.0,6.0,6.0]",2,15.736477475873208
"[6.0,6.0,1.0]",1,15.144573915099087
"[1.0,6.0,6.0]",2,15.262977915444228
"[1.0,6.0,6.0]",1,15.262977915444228
"[1.0,1.0,6.0]",2,14.722404947058589
"[3.0,1.0,2.0]",48,14.438281922610885
"[1.0,1.0,1.0]",3,14.130501386284468
"[2.0,3.0,1.0]",1,14.44143048572452
"[1.0,1.0,1.0]",4,14.130501386284468
"[1.0,1.0,3.0]",1,14.367262810594116
"[2.0,5.0,4.0]",1,15.012801809543248
"[2.0,1.0,5.0]",2,14.69872414698956
"[1.0,1.0,2.0]",1,14.248882098439292
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,3.0]",1,14.367262810594116
"[1.0,1.0,1.0]",2,14.130501386284468
"[5.0,1.0,2.0]",3,14.627681746782477
"[1.0,4.0,1.0]",3,14.454845167315852
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",2,14.130501386284468
"[27.0,4.0,40.0]",2,21.53389065558468
"[304.0,20.0,2.0]",23,44.9971327403009
"[23.0,304.0,20.0]",11,51.22185486728341
"[50.0,18.0,1.0]",14,20.608745170999647
"[30.0,20.0,7.0]",16,19.641260389566927
"[112.0,102.0,11.0]",33,36.74557271074599
"[24.0,4.0,32.0]",11,20.302745222088703
"[3.0,59.0,176.0]",23,41.30717227082367
"[112.0,1.0,23.0]",3,27.246567295213946
"[2.0,17.0,10.0]",8,17.02046120659773
"[11.0,410.0,8.0]",30,60.12503430617154
"[30.0,11.0,410.0]",30,66.37565604486683
"[13.0,3.0,30.0]",24,18.91617017115817
"[1.0,3.0,130.0]",15,29.617842441611018
"[9.0,10.0,18.0]",23,17.873604132696997
"[81.0,129.0,23.0]",13,38.14953801122665
"[22.0,25.0,4.0]",122,19.069091924801725
"[10.0,10.0,122.0]",1,30.279898108884485
"[1.0,1.0,10.0]",25,15.195927795677884
"[12.0,60.0,10.0]",60,22.616387855572192
"[26.0,71.0,666.0]",5,102.78919432878625
"[33.0,3.0,121.0]",24,31.58281321896307
"[140.0,24.0,33.0]",79,33.56860760973842
"[3.0,20.0,23.0]",25,18.97845415772762
"[9.0,225.0,136.0]",30,55.08716580754874
"[116.0,6.0,29.0]",37,28.876224184871717
"[20.0,19.0,106.0]",2,30.30583717835941
"[40.0,3.0,2.0]",12,18.158407857139593
"[221.0,22.0,12.0]",4,38.53707634608233
"[4.0,221.0,22.0]",4,40.68580668676131
"[23.0,17.0,3.0]",6,18.180494375315675
"[6.0,23.0,17.0]",32,18.876613402087447
"[10.0,10.0,1.0]",4,15.955831938150784
"[4.0,10.0,10.0]",10,16.453058875029424
"[10.0,10.0,4.0]",2,16.310974074615256
"[12.0,10.0,4.0]",10,16.500373898786847
"[2.0,6.0,2.0]",3,14.884154978910729
"[6.0,3.0,3.0]",12,15.056991558377351
"[2.0,1.0,5.0]",5,14.69872414698956
"[3.0,1.0,13.0]",44,15.740469756313948
"[31.0,44.0,3.0]",24,21.8571877012845
"[24.0,31.0,44.0]",13,24.642407797229048
"[5.0,1.0,20.0]",1,16.758534565569306
"[2.0,3.0,1.0]",32,14.44143048572452
"[20.0,4.0,2.0]",20,16.3725242091008
"[4.0,8.0,20.0]",10,17.420636809223407
"[5.0,4.0,10.0]",4,15.899071225052452
"[4.0,5.0,4.0]",7,15.202201633714841
"[7.0,4.0,5.0]",14,15.496567488449925
"[10.0,11.0,13.0]",2,17.4845150776858
"[1.0,5.0,114.0]",10,27.93998023448809
"[5.0,9.0,10.0]",6,16.43964419343809
"[15.0,10.0,2.0]",2,16.547712210734588
"[30.0,2.0,2.0]",1,17.103294142604504
"[11.0,24.0,1.0]",4,17.564136161716373
"[11.0,4.0,11.0]",10,16.58565140972205
"[10.0,11.0,4.0]",2,16.419088668292385
"[1.0,7.0,1.0]",13,14.779188948347237
"[13.0,1.0,7.0]",30,15.977184604242964
"[2.0,1.0,10.0]",15,15.29062770776368
"[10.0,11.0,15.0]",17,17.721276501995447
"[2.0,12.0,17.0]",1,17.308553223295856
"[3.0,3.0,34.0]",10,18.442693898919508
"[10.0,3.0,3.0]",5,15.435791206720536
"[10.0,20.0,25.0]",12,19.87811496663784
"[12.0,10.0,20.0]",6,18.39446529326403
"[6.0,3.0,10.0]",1,15.88565654346112
"[10.0,1.0,6.0]",1,15.574704155830752
"[3.0,2.0,9.0]",1,15.37506150137178
"[10.0,5.0,1.0]",10,15.415258969765144
"[1.0,11.0,10.0]",6,16.277073732449164
"[2.0,1.0,3.0]",2,14.461962722679912
"[2.0,2.0,1.0]",10,14.333315892047393
"[4.0,1.0,4.0]",2,14.76974325900633
"[1.0,2.0,4.0]",10,14.593758116426068
"[20.0,1.0,11.0]",2,17.113606837462832
"[2.0,15.0,2.0]",9,15.85718632200488
"[9.0,2.0,15.0]",3,16.6535452468155
"[10.0,12.0,3.0]",3,16.408822549814687
"[3.0,10.0,12.0]",1,16.595120387253274
"[37.0,3.0,1.0]",10,17.75592740872738
"[3.0,3.0,16.0]",8,16.311841080132677
"[8.0,3.0,3.0]",11,15.246391382548945
"[4.0,3.0,13.0]",1,16.051398855754
"[1.0,27.0,1.0]",3,16.941480821889797
"[6.0,3.0,5.0]",1,15.293752982687
"[21.0,105.0,28.0]",30,30.464696598601943
"[50.0,131.0,58.0]",25,39.573394849340076
"[32.0,16.0,61.0]",242,25.7907602953905
"[42.0,2.0,21.0]",23,20.48892661857571
"[10.0,20.0,47.0]",42,22.482490634043966
"[10.0,28.0,107.0]",16,30.450250112750428
"[10.0,210.0,100.0]",42,49.29844117690395
"[42.0,10.0,210.0]",31,43.72779796525447
"[148.0,36.0,36.0]",120,35.97872416701479
"[120.0,148.0,36.0]",10,45.43596112045084
"[50.0,10.0,120.0]",36,33.83113316800667
"[36.0,50.0,10.0]",378,23.808039808860016
"[378.0,36.0,50.0]",20,59.4170339169154
"[62.0,3.0,33.0]",26,23.911607999826643
"[108.0,10.0,10.0]",83,26.301849731952203
"[62.0,30.0,41.0]",61,27.77774772634769
"[5.0,15.0,51.0]",122,21.941940953848643
"[54.0,52.0,52.0]",20,30.700857324261204
"[12.0,20.0,54.0]",31,23.500555443299326
"[33.0,31.0,12.0]",24,21.70652421704684
"[84.0,152.0,47.0]",11,43.76141049377376
"[11.0,84.0,152.0]",151,41.92649931772247
"[20.0,37.0,156.0]",42,38.17093547228892
"[1.0,74.0,26.0]",11,24.98238452858541
"[52.0,51.0,122.0]",17,38.68999275725016
"[10.0,14.0,30.0]",149,19.82133096534919
"[2.0,149.0,10.0]",278,31.291587571978617
"[26.0,40.0,278.0]",40,53.5059256087236
"[231.0,40.0,26.0]",134,43.087468123296134
"[10.0,10.0,134.0]",20,31.70046665474237
"[20.0,10.0,10.0]",58,17.968257468402157
"[40.0,210.0,3.0]",40,40.65650946045991
"[27.0,247.0,35.0]",12,47.21383335835266
"[12.0,27.0,247.0]",6,47.10483504492025
"[6.0,12.0,27.0]",60,18.87115999318728
"[51.0,15.0,60.0]",47,27.36356331918867
"[66.0,40.0,206.0]",106,48.770510817008116
"[48.0,65.0,106.0]",30,37.930706025909586
"[125.0,30.0,48.0]",75,34.57250717283661
"[127.0,150.0,117.0]",20,55.90392737694641
"[20.0,127.0,150.0]",30,47.19096463030148
"[63.0,30.0,20.0]",48,25.386452683182185
"[27.0,2.0,66.0]",34,24.395559984255847
"[49.0,93.0,28.0]",72,31.818919012878695
"[218.0,6.0,56.0]",55,41.73189444580315
"[44.0,71.0,15.0]",82,27.42794913354019
"[94.0,2.0,22.0]",30,25.531702759191926
"[111.0,31.0,223.0]",65,54.07144762440679
"[63.0,213.0,228.0]",149,69.79461145429998
"[149.0,63.0,213.0]",70,59.94590415978689
"[64.0,70.0,149.0]",124,45.076848210325394
"[101.0,124.0,64.0]",29,44.35657248290471
"[230.0,117.0,37.0]",133,52.61977975805226
"[24.0,18.0,47.0]",36,23.592060215890854
"[2.0,15.0,51.0]",12,21.657841217591255
"[294.0,100.0,20.0]",25,54.83015393240001
"[112.0,341.0,134.0]",6,77.14578819462291
"[5.0,6.0,112.0]",102,28.190133052198753
"[15.0,102.0,5.0]",33,26.849396965494833
"[185.0,20.0,42.0]",129,38.463071688284145
"[35.0,129.0,185.0]",16,52.97101742436152
"[140.0,24.0,22.0]",14,32.26641977603535
"[42.0,14.0,140.0]",13,35.873606489125294
"[21.0,46.0,13.0]",60,22.310224889329035
"[65.0,1.0,6.0]",21,20.78319932054953
"[21.0,43.0,75.0]",35,29.325485261896738
"[35.0,21.0,43.0]",205,24.4845801812467
"[22.0,80.0,17.0]",94,26.55434383505648
"[94.0,22.0,80.0]",61,34.560075937714274
"[69.0,62.0,104.0]",23,39.35829897437027
"[10.0,23.0,69.0]",75,25.411210082481475
"[1.0,75.0,10.0]",38,23.196407727785356
"[83.0,22.0,59.0]",120,31.032381949519216
"[107.0,66.0,64.0]",263,38.654125522146074
"[11.0,42.0,8.0]",26,20.338863832988444
"[26.0,11.0,42.0]",41,22.43275432354843
"[41.0,26.0,11.0]",64,21.805169833192746
"[47.0,168.0,25.0]",84,39.38297157802723
"[113.0,84.0,47.0]",27,39.15591557421714
"[41.0,50.0,22.0]",33,25.702107915146883
"[33.0,41.0,50.0]",25,27.286137215701434
"[139.0,25.0,33.0]",3,33.58202229132975
"[194.0,46.0,32.0]",27,40.94254321111339
"[27.0,194.0,46.0]",39,42.78594772716794
"[10.0,39.0,27.0]",158,22.169053670812918
"[42.0,124.0,68.0]",59,39.24280051846205
"[141.0,70.0,59.0]",49,41.714477346997526
"[246.0,34.0,259.0]",6,71.44198517459428
"[157.0,4.0,6.0]",91,29.819935013474144
"[30.0,95.0,122.0]",26,41.363636813156276
"[21.0,19.0,20.0]",31,20.21979584513035
"[57.0,55.0,31.0]",38,28.823305886298673
"[301.0,2.0,25.0]",37,45.48972669741616
"[37.0,301.0,2.0]",15,50.092457036666346
"[89.0,57.0,3.0]",105,28.755272320063327
"[114.0,36.0,2.0]",52,28.733982942833716
"[52.0,114.0,36.0]",75,35.32047091359436
"[160.0,75.0,52.0]",6,43.225683659929516
"[6.0,160.0,75.0]",22,40.55439404083377
"[26.0,65.0,22.0]",110,25.903328139016864
"[110.0,26.0,65.0]",39,34.732022223473166
"[39.0,110.0,26.0]",14,32.47310656022226
"[45.0,52.0,37.0]",94,28.07284743316668
"[61.0,130.0,122.0]",161,48.08334486651543
"[91.0,49.0,58.0]",51,34.590694563333216
"[52.0,35.0,85.0]",42,32.580072908687626
"[1.0,18.0,21.0]",20,18.336063721892124
"[1.0,221.0,10.0]",21,38.98113840464603
"[58.0,30.0,20.0]",24,24.912953122753205
"[22.0,10.0,20.0]",20,19.34146441412199
"[20.0,22.0,10.0]",1,19.265632592527695
"[110.0,33.0,12.0]",10,29.21464663500739
"[21.0,10.0,110.0]",24,29.901028595970352
"[10.0,46.0,10.0]",14,20.91338371992081
"[14.0,10.0,46.0]",43,21.661763633461046
"[43.0,14.0,10.0]",8,20.578813821083976
"[20.0,46.0,231.0]",23,48.02252022699486
"[34.0,15.0,23.0]",14,21.373578464001653
"[13.0,4.0,20.0]",38,17.84047764328706
"[15.0,28.0,38.0]",62,22.755480534496556
"[62.0,15.0,28.0]",26,24.61707956317806
"[58.0,11.0,35.0]",24,24.634486525210136
"[83.0,35.0,24.0]",50,28.29454674190304
"[20.0,10.0,39.0]",40,21.401298120892054
"[40.0,20.0,10.0]",40,20.94340164688936
"[13.0,10.0,40.0]",35,20.856779448446307
"[212.0,32.0,35.0]",45,41.4886794536424
"[20.0,10.0,2.0]",4,17.021211771163568
"[13.0,22.0,4.0]",100,17.89244893499818
"[49.0,26.0,65.0]",30,28.95532758623961
"[27.0,12.0,113.0]",30,31.040599392303854
"[4.0,30.0,27.0]",38,20.62782285520399
"[3.0,14.0,30.0]",28,19.15843158074862
"[28.0,28.0,3.0]",25,19.843254466193063
"[111.0,53.0,25.0]",5,33.010587678648456
"[161.0,28.0,35.0]",40,36.226525562558294
"[20.0,44.0,62.0]",54,27.79995068547536
"[33.0,54.0,20.0]",6,25.14020556885938
"[28.0,95.0,35.0]",130,30.875115031515005
"[40.0,57.0,36.0]",54,28.021540128968518
"[54.0,40.0,57.0]",15,29.995385760909787
"[15.0,54.0,40.0]",11,25.80322139441153
"[11.0,15.0,54.0]",38,22.86528256282789
"[38.0,11.0,15.0]",100,20.372874040397733
"[45.0,27.0,19.0]",20,23.239129772451648
"[1.0,20.0,45.0]",23,21.393430000962155
"[17.0,47.0,45.0]",11,25.827722623617348
"[61.0,34.0,11.0]",50,24.56408482432569
"[42.0,31.0,32.0]",62,24.926437668915483
"[9.0,62.0,42.0]",7,26.336700095623424
"[13.0,55.0,7.0]",10,21.815372662807874
"[30.0,4.0,10.0]",3,18.266569027197352
"[3.0,27.0,9.0]",4,18.07792634329998
"[37.0,25.0,4.0]",6,20.48959060608867
"[22.0,21.0,114.0]",14,31.65851188712385
"[29.0,12.0,14.0]",62,19.510308713147875
"[61.0,14.0,22.0]",16,23.70398078448619
"[28.0,22.0,16.0]",37,20.733516162143005
"[14.0,37.0,10.0]",8,20.31915202516984
"[7.0,25.0,13.0]",12,18.714019652908203
"[2.0,6.0,1.0]",10,14.765774266755905
"[11.0,2.0,12.0]",1,16.48780293452262
"[1.0,11.0,2.0]",28,15.330028035210573
"[1.0,4.0,1.0]",1,14.454845167315852
"[1.0,1.0,4.0]",1,14.48564352274894
"[1.0,1.0,1.0]",1,14.130501386284468
"[2.0,10.0,1.0]",2,15.198232641464417
"[1.0,30.0,1.0]",1,17.26582460292118
"[1.0,1.0,1.0]",1,14.130501386284468
"[4.0,2.0,1.0]",1,14.522715716218984
"[1.0,1.0,100.0]",3,25.85019188961204
"[1.0,2.0,9.0]",2,15.185661677200189
"[1.0,3.0,2.0]",1,14.465111285793549
"[1.0,2.0,1.0]",1,14.238615979961597
"[4.0,2.0,1.0]",4,14.522715716218984
"[4.0,2.0,4.0]",2,14.877857852683457
"[2.0,1.0,45.0]",1,19.433952633182518
"[2.0,1.0,12.0]",1,15.527389132073328
"[1.0,1.0,2.0]",2,14.248882098439292
"[2.0,1.0,1.0]",2,14.225201298370266
"[1.0,9.0,1.0]",2,14.995418135701492
"[7.0,12.0,11.0]",4,17.07176851079589
"[48.0,6.0,4.0]",5,19.47711235916699
"[2.0,85.0,2.0]",1,23.42520787940384
"[4.0,4.0,1.0]",4,14.738944903573241
"[10.0,8.0,14.0]",7,17.27855200880924
"[2.0,4.0,3.0]",3,14.786306503711296
"[12.0,2.0,3.0]",3,15.517076437215
"[27.0,3.0,12.0]",2,18.111116121572483
"[4.0,4.0,16.0]",7,16.5146555858956
"[2.0,3.0,20.0]",4,16.690664016666176
"[2.0,4.0,2.0]",1,14.667925791556472
"[4.0,2.0,1.0]",38,14.522715716218984
"[8.0,2.0,38.0]",2,19.281601714290655
"[5.0,4.0,12.0]",20,16.1358326493621
"[20.0,5.0,4.0]",1,16.717400227087577
"[5.0,1.0,20.0]",2,16.758534565569306
"[12.0,1.0,4.0]",4,15.527342555692696
"[3.0,4.0,12.0]",8,15.946432825190508
"[1.0,2.0,1.0]",3,14.238615979961597
"[3.0,1.0,2.0]",49,14.438281922610885
"[8.0,10.0,25.0]",6,18.60756920569497
"[2.0,7.0,14.0]",2,16.412838118445745
"[4.0,2.0,17.0]",6,16.41680711069617
"[8.0,6.0,4.0]",12,15.689115875735151
"[12.0,8.0,6.0]",3,16.52090613574224
"[4.0,4.0,4.0]",15,15.094087040037712
"[18.0,10.0,15.0]",10,18.370761205004687
"[13.0,10.0,18.0]",2,18.25240378104018
"[17.0,2.0,1.0]",2,15.753814573334331
"[2.0,2.0,17.0]",1,16.227407286524574
"[1.0,2.0,2.0]",2,14.356996692116422
"[14.0,2.0,1.0]",14,15.469714837076944
"[12.0,1.0,14.0]",1,16.711149677240936
"[2.0,7.0,23.0]",2,17.47826452783916
"[2.0,16.0,5.0]",6,16.32044305214648
"[7.0,6.0,2.0]",8,15.357654539339709
"[8.0,7.0,6.0]",6,16.03399189372193
"[6.0,8.0,7.0]",3,16.071087375382287
"[1.0,2.0,1.0]",22,14.238615979961597
"[6.0,22.0,1.0]",2,16.874407413933135
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,6.0,1.0]",2,14.67107435467011
"[2.0,1.0,6.0]",12,14.817104859144385
"[1.0,1.0,1.0]",18,14.130501386284468
"[18.0,1.0,1.0]",1,15.740399891743
"[1.0,18.0,1.0]",3,15.968449478795645
"[6.0,1.0,3.0]",2,14.840762371023096
"[1.0,3.0,3.0]",4,14.583491997948373
"[1.0,3.0,5.0]",7,14.82025342225802
"[1.0,1.0,6.0]",2,14.722404947058589
"[2.0,1.0,1.0]",2,14.225201298370266
"[2.0,1.0,12.0]",1,15.527389132073328
"[2.0,7.0,4.0]",1,15.229030996897505
"[1.0,1.0,2.0]",1,14.248882098439292
"[1.0,3.0,1.0]",1,14.346730573638725
"[1.0,1.0,1.0]",5,14.130501386284468
"[1.0,3.0,2.0]",13,14.465111285793549
"[3.0,12.0,12.0]",6,16.811349574607533
"[1.0,12.0,2.0]",12,15.4381426288877
"[1.0,1.0,12.0]",13,15.432689219987532
"[1.0,13.0,1.0]",12,15.427876510410005
"[3.0,1.0,3.0]",2,14.556662634765708
"[3.0,3.0,1.0]",1,14.536130397810316
"[1.0,3.0,3.0]",12,14.583491997948373
"[12.0,1.0,3.0]",1,15.408961843537872
"[3.0,12.0,1.0]",1,15.509161740904469
"[30.0,1.0,3.0]",1,17.1135602610822
"[1.0,30.0,1.0]",11,17.26582460292118
"[9.0,1.0,1.0]",3,14.888100682970837
"[9.0,3.0,2.0]",12,15.222710582479916
"[1.0,1.0,2.0]",1,14.248882098439292
"[4.0,1.0,1.0]",1,14.414601122541857
"[3.0,1.0,4.0]",4,14.675043346920532
"[1.0,4.0,3.0]",1,14.6916065916255
"[5.0,1.0,1.0]",2,14.509301034627653
"[1.0,4.0,5.0]",2,14.928368015935149
"[1.0,8.0,1.0]",1,14.887303542024364
"[4.0,1.0,1.0]",1,14.414601122541857
"[1.0,4.0,1.0]",1,14.454845167315852
"[2.0,1.0,2.0]",2,14.343582010525088
"[2.0,2.0,1.0]",1,14.333315892047393
"[6.0,6.0,2.0]",3,15.262954627253912
"[1.0,1.0,3.0]",1,14.367262810594116
"[6.0,2.0,1.0]",3,14.712115540390577
"[3.0,6.0,2.0]",1,14.978854890996525
"[10.0,2.0,1.0]",6,15.09091518873376
