features,label,prediction
"[20.0,9.0,17.0]",6,18.688807859808797
"[2.0,3.0,6.0]",9,15.033334046498641
"[10.0,9.0,2.0]",27,15.96609805662848
"[27.0,10.0,9.0]",3,18.512776140847908
"[5.0,1.0,2.0]",17,14.627681746782477
"[8.0,16.0,44.0]",6,21.505490298699392
"[6.0,8.0,16.0]",13,17.136513784775705
"[13.0,6.0,8.0]",7,16.636138284783428
"[2.0,7.0,13.0]",2,16.29445740629092
"[2.0,2.0,7.0]",4,15.043600164976336
"[3.0,30.0,64.0]",5,24.91320929284668
"[53.0,4.0,5.0]",17,19.852763444396537
"[6.0,1.0,1.0]",3,14.604000946713448
"[5.0,5.0,5.0]",1,15.415282257955461
"[11.0,6.0,3.0]",3,15.854834899837716
"[1.0,6.0,3.0]",1,14.907835778979756
"[3.0,9.0,2.0]",11,15.303198672027909
"[3.0,3.0,3.0]",1,14.772891822119965
"[1.0,3.0,3.0]",4,14.583491997948373
"[3.0,4.0,1.0]",2,14.644244991487444
"[6.0,6.0,1.0]",2,15.144573915099087
"[2.0,6.0,6.0]",4,15.357677827530024
"[1.0,3.0,1.0]",3,14.346730573638725
"[8.0,8.0,8.0]",1,16.378867911708703
"[3.0,2.0,2.0]",2,14.546396516288013
"[1.0,3.0,2.0]",4,14.465111285793549
"[1.0,1.0,1.0]",4,14.130501386284468
"[4.0,1.0,1.0]",24,14.414601122541857
"[1.0,1.0,1.0]",2,14.130501386284468
"[3.0,4.0,6.0]",5,15.236148552261565
"[1.0,2.0,5.0]",3,14.712138828580892
"[3.0,7.0,3.0]",1,15.205350196828476
"[7.0,9.0,1.0]",6,15.56361760821627
"[3.0,6.0,7.0]",2,15.570758451770644
"[10.0,1.0,2.0]",2,15.101181307211457
"[8.0,17.0,2.0]",5,16.64161498187391
"[3.0,8.0,2.0]",1,15.19508407835078
"[14.0,1.0,1.0]",11,15.361600243399817
"[13.0,11.0,14.0]",1,17.886995526098012
"[11.0,1.0,1.0]",1,15.077500507142428
"[1.0,11.0,1.0]",4,15.211647323055749
"[1.0,1.0,4.0]",4,14.48564352274894
"[3.0,1.0,3.0]",4,14.556662634765708
"[22.0,7.0,4.0]",12,17.123029238613423
"[3.0,2.0,12.0]",2,15.730203637836253
"[2.0,3.0,2.0]",1,14.559811197879345
"[2.0,1.0,1.0]",1,14.225201298370266
"[40.0,11.0,10.0]",2,19.970370303795207
"[2.0,40.0,11.0]",9,19.625477573326496
"[9.0,9.0,2.0]",10,15.871398144542685
"[10.0,10.0,9.0]",311,16.902877635389377
"[38.0,10.0,10.0]",5,19.672855885946486
"[9.0,4.0,5.0]",20,15.685967312621516
"[20.0,9.0,4.0]",11,17.149858601796087
"[6.0,30.0,21.0]",3,20.106938406446638
"[3.0,6.0,30.0]",29,18.293514831331596
"[1.0,11.0,10.0]",1,16.277073732449164
"[5.0,10.0,2.0]",23,15.600713089876628
"[20.0,633.0,10.0]",10,85.32364932925289
"[7.0,10.0,20.0]",30,17.92096573283505
"[100.0,3.0,30.0]",69,27.155062522622423
"[69.0,100.0,3.0]",100,31.510201606463912
"[17.0,12.0,9.0]",100,17.782006207344203
"[2.0,100.0,17.0]",10,26.822637466883116
"[10.0,2.0,100.0]",10,26.81060569206133
"[17.0,11.0,1.0]",8,16.726845916428484
"[138.0,23.0,2.0]",10,29.601291115090156
"[5.0,11.0,10.0]",11,16.655873380792347
"[10.0,11.0,5.0]",31,16.53746938044721
"[10.0,31.0,10.0]",2,19.291664814763887
"[114.0,2.0,10.0]",2,26.005132455049957
"[2.0,114.0,2.0]",20,26.56053109604055
"[4.0,32.0,1.0]",8,17.766153526532825
"[1.0,35.0,1.0]",12,17.80639757130682
"[7.0,1.0,12.0]",18,16.000888692502308
"[14.0,9.0,18.0]",15,18.238989099448847
"[10.0,1.0,3.0]",8,15.21956201936628
"[6.0,2.0,15.0]",1,16.369445510558112
"[1.0,6.0,2.0]",25,14.789455066824932
"[13.0,1.0,25.0]",1,18.108037423029796
"[3.0,2.0,6.0]",6,15.019919364907308
"[13.0,14.0,21.0]",21,19.040004292213162
"[3.0,20.0,10.0]",4,17.43950489971491
"[21.0,10.0,10.0]",16,18.062957380487955
"[11.0,3.0,10.0]",22,16.3591561038901
"[1.0,4.0,112.0]",17,27.595104216501312
"[100.0,17.0,1.0]",20,25.235626181612318
"[1.0,3.0,2.0]",14,14.465111285793549
"[14.0,1.0,3.0]",105,15.598361667709463
"[105.0,14.0,1.0]",21,25.384781961009914
"[11.0,7.0,10.0]",120,16.79161447859861
"[6.0,10.0,3.0]",1,15.81379371411725
"[10.0,3.0,13.0]",28,16.619598328268776
"[23.0,84.0,1.0]",32,25.187410727373603
"[53.0,32.0,23.0]",1,25.010824886142952
"[12.0,3.0,31.0]",10,18.939850971227198
"[17.0,72.0,10.0]",6,24.387262540126706
"[6.0,17.0,72.0]",1,24.738865008539996
"[5.0,43.0,12.0]",15,20.352301802770093
"[2.0,20.0,11.0]",20,17.463185699783935
"[11.0,20.0,112.0]",32,30.27193683619332
"[50.0,45.0,1.0]",10,23.527839200282102
"[10.0,50.0,45.0]",300,25.489167020048157
"[11.0,1.0,20.0]",31,17.326734038084084
"[111.0,21.0,120.0]",3,40.797088335688635
"[18.0,14.0,402.0]",13,64.61655518363007
"[20.0,13.0,18.0]",100,19.239646946672135
"[13.0,20.0,6.0]",10,17.91298117195357
"[4.0,10.0,13.0]",43,16.808201011493896
"[28.0,43.0,4.0]",19,21.58335408350481
"[124.0,131.0,20.0]",111,42.08272128180566
"[123.0,38.0,11.0]",10,30.86793774835355
"[204.0,23.0,10.0]",128,36.79853100999128
"[10.0,20.0,128.0]",13,32.071328318584705
"[31.0,67.0,13.0]",27,25.52763047740668
"[62.0,3.0,11.0]",17,21.30723233242052
"[11.0,6.0,17.0]",16,17.51216487000525
"[22.0,3.0,20.0]",21,18.584662258382096
"[10.0,2.0,21.0]",53,17.45852943183024
"[11.0,23.0,10.0]",1,18.521447977432658
"[111.0,1.0,11.0]",10,25.731298837270266
"[10.0,1.0,19.0]",10,17.113653413843466
"[4.0,10.0,10.0]",122,16.453058875029424
"[20.0,10.0,13.0]",306,18.32339960486663
"[2.0,306.0,20.0]",111,49.44938590083595
"[111.0,2.0,306.0]",6,60.761723516620464
"[50.0,65.0,25.0]",20,28.531268165540435
"[36.0,11.0,10.0]",10,19.591570655452024
"[4.0,14.0,51.0]",10,21.73912644808572
"[1.0,10.0,4.0]",136,15.458674865843093
"[132.0,124.0,35.0]",42,43.85922910507449
"[10.0,20.0,42.0]",47,21.890587073269845
"[35.0,120.0,42.0]",3,35.069544243127545
"[30.0,23.0,42.0]",110,24.10892909601715
"[27.0,1.0,10.0]",14,17.65812550990858
"[41.0,30.0,32.0]",2,24.72362316315256
"[2.0,41.0,30.0]",107,21.98282569794528
"[32.0,32.0,20.0]",23,22.666984595876766
"[7.0,23.0,12.0]",12,18.379409753399123
"[21.0,51.0,12.0]",23,22.73241714555985
"[3.0,23.0,21.0]",23,19.066036514449355
"[40.0,10.0,3.0]",7,19.033590725034312
"[7.0,40.0,10.0]",23,19.98059642160065
"[10.0,22.0,23.0]",10,19.85758272968245
"[3.0,11.0,3.0]",15,15.637808571536988
"[6.0,21.0,10.0]",17,17.831719229649423
"[2.0,150.0,6.0]",9,30.926179317036453
"[9.0,2.0,150.0]",30,32.63494138771674
"[30.0,9.0,2.0]",11,17.860096298344402
"[11.0,10.0,23.0]",60,18.654907517642705
"[60.0,11.0,10.0]",10,21.864368545511127
"[1.0,10.0,3.0]",11,15.34029415368827
"[23.0,11.0,1.0]",10,17.29504538894326
"[10.0,23.0,11.0]",1,18.545128777501688
"[1.0,10.0,23.0]",4,17.70790839678475
"[10.0,220.0,14.0]",11,40.198845868360365
"[2.0,10.0,10.0]",20,16.263659050857832
"[10.0,20.0,20.0]",6,19.286211405863718
"[1.0,25.0,20.0]",11,18.974485165477194
"[2.0,11.0,16.0]",40,17.082057917463903
"[40.0,2.0,11.0]",2,19.11571967285588
"[9.0,30.0,2.0]",10,18.14180461176237
"[10.0,20.0,11.0]",5,18.220784996470304
"[3.0,16.0,108.0]",5,28.608356316179144
"[9.0,5.0,10.0]",12,16.385985467072764
"[1.0,12.0,9.0]",36,16.26680761397147
"[11.0,11.0,36.0]",3,20.30197136933255
"[26.0,1.0,11.0]",14,17.681806309977606
"[40.0,14.0,26.0]",19,22.188805479303774
"[10.0,13.0,19.0]",12,18.411028537969
"[12.0,5.0,30.0]",100,19.03769944642663
"[14.0,35.0,6.0]",5,19.629399989196287
"[44.0,10.0,8.0]",10,20.004293934151615
"[10.0,44.0,10.0]",10,20.69715453256655
"[11.0,12.0,10.0]",12,17.332187446984253
"[30.0,3.0,12.0]",2,18.39521585782987
"[2.0,30.0,3.0]",20,17.597285939316624
"[20.0,2.0,30.0]",12,19.470954962081613
"[4.0,44.0,11.0]",20,20.2473357722066
"[18.0,1.0,6.0]",8,16.33230345251712
"[30.0,8.0,18.0]",101,19.646073099144456
"[101.0,30.0,8.0]",12,27.564480796584544
"[3.0,4.0,10.0]",29,15.709671400880861
"[40.0,5.0,34.0]",14,22.162819833448214
"[2.0,14.0,11.0]",47,16.814498137721166
"[47.0,2.0,14.0]",3,20.133761193920922
"[3.0,47.0,2.0]",26,19.411553231758774
"[317.0,43.0,24.0]",11,51.319242919396316
"[11.0,317.0,43.0]",4,54.21370201961747
"[21.0,4.0,11.0]",2,17.53265053058001
"[41.0,108.0,2.0]",30,29.605140105323827
"[61.0,127.0,30.0]",72,36.867975567240244
"[58.0,1.0,72.0]",1,27.93342693816734
"[6.0,10.0,25.0]",36,18.418169381523377
"[34.0,63.0,36.0]",2,28.10202821851651
"[1.0,37.0,32.0]",20,21.692428835460618
"[112.0,120.0,21.0]",102,39.87544251848253
"[102.0,112.0,120.0]",67,49.78321715153511
"[1.0,67.0,102.0]",16,33.22251649661213
"[100.0,16.0,1.0]",15,25.12751158793519
"[1.0,20.0,100.0]",20,27.904369169477473
"[20.0,1.0,20.0]",2,18.17903324685625
"[3.0,44.0,116.0]",121,32.58261063637732
"[65.0,73.0,100.0]",51,39.69523700785619
"[13.0,1.0,51.0]",36,21.18593593905522
"[81.0,21.0,10.0]",10,24.93421263608412
"[16.0,10.0,81.0]",40,25.994488383051475
"[68.0,10.0,50.0]",20,27.24908173471332
"[110.0,98.0,3.0]",150,35.17666881462729
"[150.0,110.0,98.0]",35,51.50820807689294
"[35.0,150.0,110.0]",13,46.362870479969416
"[13.0,35.0,150.0]",54,36.58152262740514
"[54.0,13.0,35.0]",22,24.471916064221205
"[27.0,21.0,13.0]",220,20.17555951991561
"[24.0,146.0,21.0]",124,34.35282969053782
"[8.0,10.0,155.0]",11,33.99706178582208
"[10.0,11.0,8.0]",18,16.89261151691168
"[357.0,18.0,10.0]",69,50.74704459073243
"[5.0,40.0,33.0]",38,22.513952976990012
"[31.0,46.0,38.0]",12,26.216741814057592
"[21.0,12.0,31.0]",4,20.765181523093514
"[15.0,51.0,4.0]",42,21.217171975806483
"[42.0,15.0,51.0]",7,25.445837701023095
"[71.0,22.0,7.0]",37,23.740185972438816
"[37.0,71.0,22.0]",33,27.593714734023386
"[31.0,17.0,60.0]",21,25.68579426482701
"[2.0,122.0,21.0]",18,29.674681376399228
"[14.0,18.0,2.0]",40,17.317929048065814
"[81.0,211.0,30.0]",221,47.843599677834916
"[22.0,32.0,43.0]",72,24.442741854579758
"[32.0,24.0,3.0]",8,19.789595739827735
"[20.0,1.0,44.0]",46,21.020170338572022
"[46.0,20.0,1.0]",102,20.44617471001072
"[43.0,6.0,102.0]",33,30.604922589910757
"[19.0,16.0,225.0]",120,43.97409823166628
"[86.0,120.0,19.0]",35,37.176483379942184
"[60.0,36.0,7.0]",2,24.212091250974854
"[57.0,21.0,2.0]",3,21.714369048786427
"[53.0,54.0,30.0]",78,28.218010932123537
"[35.0,120.0,21.0]",4,32.58354928787624
"[4.0,35.0,120.0]",17,32.17780205398826
"[45.0,17.0,4.0]",18,20.38227315335801
"[29.0,110.0,18.0]",27,30.579061742125713
"[20.0,79.0,25.0]",15,27.203875114446348
"[42.0,44.0,15.0]",13,24.31945528008614
"[13.0,42.0,44.0]",119,24.789969294733698
"[66.0,119.0,13.0]",2,34.46408627162019
"[123.0,2.0,66.0]",3,33.486751544492265
"[63.0,44.0,24.0]",59,27.37357984328127
"[77.0,6.0,82.0]",140,31.457105357731344
"[97.0,1.0,1.0]",7,23.221692946520882
"[3.0,80.0,22.0]",12,25.346949066200473
"[2.0,12.0,3.0]",40,15.65122325312832
"[36.0,12.0,101.0]",40,30.47233005521813
"[40.0,36.0,12.0]",15,22.909996570033055
"[10.0,32.0,20.0]",7,20.583586529989255
"[7.0,10.0,32.0]",2,19.34153427869294
"[15.0,2.0,7.0]",49,16.274699022091685
"[58.0,10.0,49.0]",20,26.18370190170054
"[19.0,101.0,1.0]",11,26.646559171541593
"[10.0,45.0,20.0]",30,21.98907624779192
"[30.0,10.0,45.0]",15,23.058581514678956
"[3.0,20.0,15.0]",44,18.031408460489025
"[28.0,64.0,28.0]",22,26.694897642440267
"[15.0,40.0,26.0]",287,22.632287112764203
"[54.0,52.0,12.0]",47,25.965628838068245
"[61.0,6.0,2.0]",20,20.47144979197269
"[20.0,61.0,6.0]",124,23.00857889731639
"[24.0,24.0,124.0]",13,33.35606261387507
"[13.0,24.0,24.0]",41,20.476292365448913
"[11.0,80.0,34.0]",52,27.525116908744728
"[23.0,22.0,1.0]",23,18.484305919391666
"[23.0,23.0,22.0]",2,21.0784154683201
"[2.0,23.0,23.0]",97,19.208098026673206
"[1.0,20.0,11.0]",5,17.36848578769814
"[5.0,1.0,20.0]",80,16.758534565569306
"[3.0,80.0,5.0]",22,23.334476959568466
"[21.0,10.0,22.0]",12,19.48352592634584
"[32.0,10.0,5.0]",11,18.51275285265759
"[134.0,11.0,32.0]",56,31.476537707266154
"[46.0,56.0,134.0]",25,40.08293479897891
"[22.0,20.0,22.0]",150,20.65937177520292
"[157.0,29.0,150.0]",77,49.56962240569699
"[77.0,157.0,29.0]",2,41.508231258772
"[60.0,34.0,10.0]",26,24.35100420008507
"[4.0,35.0,35.0]",2,22.11544152082822
"[29.0,2.0,4.0]",43,17.245355654828355
"[154.0,3.0,103.0]",7,40.910649762557554
"[121.0,66.0,121.0]",110,46.72762488417217
"[2.0,47.0,12.0]",61,20.500660441221214
"[63.0,13.0,50.0]",20,27.09992595531573
"[141.0,6.0,1.0]",19,27.929062046681544
"[46.0,30.0,6.0]",204,22.11922420755612
"[29.0,111.0,204.0]",93,52.705988796600096
"[93.0,29.0,111.0]",43,38.89198025816792
"[130.0,7.0,38.0]",26,31.375563957143402
"[26.0,130.0,7.0]",27,31.155066045707823
"[12.0,47.0,19.0]",34,22.276324547162943
"[23.0,16.0,12.0]",35,19.137806191031963
"[61.0,1.0,4.0]",12,20.167638247896697
"[23.0,10.0,44.0]",44,22.27730141792356
"[21.0,46.0,26.0]",2,23.849174147341746
"[66.0,10.0,149.0]",78,38.779372413869304
"[38.0,78.0,66.0]",44,33.653968136661334
"[44.0,38.0,78.0]",45,31.318152407948876
"[3.0,3.0,16.0]",10,16.311841080132677
"[1.0,40.0,27.0]",36,21.424869055717885
"[19.0,23.0,119.0]",16,32.182544898994834
"[7.0,23.0,112.0]",10,30.21748096888152
"[21.0,10.0,7.0]",56,17.707815244023482
"[35.0,10.0,32.0]",24,21.993131817095225
"[24.0,35.0,10.0]",21,21.049921958673544
"[13.0,32.0,23.0]",14,21.222828402711116
"[14.0,13.0,32.0]",20,20.328777444324896
"[20.0,14.0,13.0]",3,18.755857979575143
"[42.0,12.0,3.0]",32,19.43921973656016
"[32.0,42.0,12.0]",10,22.801084835409455
"[39.0,2.0,122.0]",5,32.16127880995555
"[5.0,39.0,2.0]",9,18.73603630651334
"[22.0,9.0,5.0]",20,17.457639138122502
"[20.0,14.0,10.0]",31,18.40071584311067
"[45.0,4.0,31.0]",77,22.173062663735593
"[28.0,57.0,134.0]",3,38.48645097511171
"[24.0,20.0,21.0]",30,20.730390887219684
"[30.0,24.0,20.0]",11,21.61266802228815
"[20.0,50.0,11.0]",12,22.411221927642103
"[58.0,1.0,18.0]",10,21.540868481806847
"[10.0,58.0,1.0]",63,21.14533243465293
"[21.0,40.0,63.0]",20,27.580572935007467
"[22.0,51.0,23.0]",16,24.12930489134871
"[16.0,3.0,16.0]",19,17.542939937248022
"[19.0,16.0,3.0]",20,17.693580133295363
"[20.0,19.0,16.0]",4,19.651573084425255
"[27.0,4.0,7.0]",21,17.62732715447549
"[12.0,42.0,25.0]",166,22.44603585170625
"[25.0,40.0,166.0]",41,40.152585935297516
"[41.0,25.0,40.0]",124,25.130095892005514
"[9.0,124.0,41.0]",36,32.92142419145054
"[2.0,25.0,36.0]",37,20.963276472040175
"[37.0,2.0,25.0]",43,20.488949906766027
"[34.0,32.0,60.0]",58,27.591612906241316
"[82.0,61.0,29.0]",17,31.60272982619669
"[17.0,82.0,61.0]",32,31.50582479679401
"[121.0,46.0,72.0]",40,38.764678115043246
"[56.0,2.0,16.0]",11,21.222821827002733
"[280.0,11.0,56.0]",16,48.143861963508144
"[186.0,89.0,92.0]",33,51.93671417183296
"[74.0,165.0,49.0]",21,44.456662515028114
"[21.0,74.0,165.0]",37,43.331301759821855
"[38.0,2.0,38.0]",86,22.12259907686453
"[86.0,38.0,2.0]",23,26.298614591785686
"[80.0,60.0,57.0]",39,34.61987534868304
"[20.0,7.0,34.0]",88,20.48505077908655
"[64.0,40.0,88.0]",78,34.61218695856729
"[33.0,140.0,19.0]",37,34.31967991293756
"[8.0,15.0,47.0]",34,21.752517841486736
"[34.0,8.0,15.0]",51,19.669730611023166
"[42.0,51.0,34.0]",91,27.325490966767692
"[5.0,13.0,31.0]",31,19.35809752339791
"[38.0,24.0,26.0]",7,23.08055159190346
"[5.0,16.0,7.0]",34,16.841304212713517
"[34.0,5.0,16.0]",8,19.463767542146606
"[46.0,36.0,52.0]",40,28.213424528740788
"[44.0,72.0,135.0]",21,41.741749185796195
"[41.0,81.0,66.0]",24,34.2624116539501
"[24.0,41.0,81.0]",24,30.103640083728813
"[131.0,27.0,10.0]",50,30.317895802436688
"[50.0,131.0,27.0]",1,35.903592772540534
"[10.0,11.0,1.0]",1,16.063946531827913
"[20.0,10.0,15.0]",44,18.560161029176278
"[21.0,28.0,23.0]",2,21.54796932468897
"[20.0,40.0,2.0]",31,20.264649581477407
"[21.0,19.0,1.0]",13,17.97056231418869
"[20.0,10.0,11.0]",36,18.08663818055698
"[1.0,11.0,40.0]",15,19.828495097093885
"[54.0,2.0,49.0]",21,24.939985503940335
"[21.0,54.0,2.0]",4,21.872953805042997
"[20.0,4.0,21.0]",7,18.621757740042455
"[110.0,30.0,37.0]",15,31.849820657846603
"[12.0,33.0,15.0]",40,20.289197387063854
"[30.0,58.0,6.0]",40,23.631234237142966
"[40.0,30.0,58.0]",10,27.706821767092187
"[42.0,42.0,31.0]",26,25.99731748720907
"[43.0,57.0,26.0]",2,27.121832743677665
"[38.0,10.0,2.0]",100,18.725810188707896
"[50.0,2.0,117.0]",77,32.61107428212517
"[33.0,21.0,77.0]",70,28.320124570339118
"[10.0,57.0,52.0]",51,27.07463416087182
"[86.0,2.0,51.0]",36,28.20714411499545
"[16.0,31.0,27.0]",22,21.872336393910672
"[12.0,32.0,14.0]",6,20.062702081231905
"[2.0,141.0,26.0]",46,32.32076221703878
"[34.0,42.0,34.0]",145,25.594860326987174
"[242.0,150.0,17.0]",3,54.956346051330556
"[97.0,3.0,242.0]",14,51.967673763187705
"[24.0,14.0,97.0]",46,29.078637448923537
"[11.0,46.0,24.0]",19,22.665413602174137
"[19.0,11.0,46.0]",31,22.243377787567155
"[31.0,19.0,11.0]",166,20.101368556594892
"[24.0,60.0,157.0]",72,41.15475148736086
"[61.0,29.0,48.0]",41,28.403598205668537
"[100.0,83.0,132.0]",41,47.87906265658471
"[102.0,34.0,11.0]",34,28.446781219843324
"[20.0,34.0,102.0]",30,31.454033234897036
"[50.0,18.0,30.0]",120,24.04178582348954
"[120.0,50.0,18.0]",32,32.709878121305465
"[67.0,32.0,120.0]",42,37.81955273436202
"[11.0,32.0,42.0]",121,23.28266210948118
"[16.0,121.0,11.0]",40,29.708558430375007
"[10.0,2.0,40.0]",35,19.707762962771895
"[37.0,13.0,31.0]",112,22.388494710143377
"[30.0,77.0,50.0]",55,30.894162851820653
"[2.0,34.0,55.0]",111,24.18554134607598
"[71.0,66.0,43.0]",41,32.75893373180611
"[37.0,12.0,12.0]",31,20.031146585524596
"[15.0,4.0,19.0]",69,17.911496755303826
"[74.0,11.0,13.0]",10,23.545309451176742
"[19.0,124.0,10.0]",3,30.198621235508952
"[75.0,3.0,19.0]",25,23.485376886774457
"[20.0,17.0,52.0]",50,23.697049534644663
"[31.0,10.0,50.0]",17,23.745184987538874
"[23.0,34.0,17.0]",27,21.675772437994386
"[14.0,27.0,23.0]",11,20.77695534641127
"[66.0,11.0,14.0]",54,22.906090866645197
"[35.0,242.0,17.0]",33,45.30000686786656
"[7.0,33.0,35.0]",51,22.183312069731354
"[22.0,51.0,7.0]",39,22.235213496871527
"[39.0,22.0,51.0]",15,25.9185401205056
"[28.0,25.0,11.0]",17,20.46595638240027
"[17.0,28.0,25.0]",5,21.405931100655437
"[22.0,1.0,1.0]",6,16.119199540086186
"[2.0,4.0,1.0]",1,14.549545079401648
"[2.0,2.0,1.0]",1,14.333315892047393
"[2.0,2.0,1.0]",5,14.333315892047393
"[5.0,2.0,2.0]",1,14.735796340459604
"[2.0,1.0,1.0]",1,14.225201298370266
"[10.0,20.0,3.0]",2,17.27373929923171
"[2.0,10.0,20.0]",2,17.44746617240607
"[1.0,2.0,2.0]",7,14.356996692116422
"[7.0,1.0,2.0]",3,14.817081570954068
"[1.0,2.0,1.0]",1,14.238615979961597
"[1.0,1.0,1.0]",1,14.130501386284468
"[3.0,2.0,7.0]",20,15.138300077062132
"[4.0,3.0,1.0]",1,14.630830309896112
"[1.0,1.0,15.0]",5,15.787831356452005
"[10.0,1.0,2.0]",5,15.101181307211457
"[3.0,1.0,1.0]",1,14.319901210456061
"[5.0,2.0,1.0]",13,14.61741562830478
"[2.0,1.0,3.0]",1,14.461962722679912
"[1.0,2.0,1.0]",1,14.238615979961597
"[2.0,2.0,24.0]",6,17.056072271608343
"[1.0,2.0,6.0]",3,14.830519540735716
"[3.0,2.0,2.0]",2,14.546396516288013
"[1.0,5.0,2.0]",12,14.681340473147804
"[4.0,8.0,8.0]",12,16.00006826336552
"[12.0,4.0,8.0]",7,16.325209185343375
"[28.0,7.0,12.0]",2,18.63827440836679
"[7.0,6.0,3.0]",8,15.476035251494533
"[2.0,8.0,7.0]",4,15.692287727039105
"[3.0,44.0,1.0]",3,18.96882873857256
"[2.0,6.0,3.0]",14,15.002535691065553
"[7.0,4.0,12.0]",1,16.325232473533692
"[24.0,1.0,7.0]",2,17.01888363718672
"[2.0,24.0,1.0]",6,16.711836952944207
"[1.0,8.0,4.0]",14,15.242445678488837
"[14.0,1.0,8.0]",16,16.190265228483582
"[16.0,14.0,1.0]",2,16.95648978537407
"[2.0,2.0,20.0]",4,16.582549422989047
"[3.0,12.0,3.0]",1,15.745923165214116
"[1.0,3.0,12.0]",4,15.648918407341789
"[4.0,1.0,3.0]",16,14.651362546851505
"[4.0,2.0,1.0]",2,14.522715716218984
"[4.0,4.0,2.0]",8,14.857325615728065
"[8.0,2.0,8.0]",8,15.730180349645936
"[8.0,8.0,2.0]",6,15.66858363877976
"[24.0,2.0,6.0]",12,17.008617518709023
"[2.0,20.0,9.0]",5,17.226424275474287
"[4.0,5.0,2.0]",2,14.965440209405193
"[2.0,4.0,3.0]",1,14.786306503711296
"[13.0,10.0,2.0]",8,16.358312386562996
"[28.0,4.0,1.0]",15,17.011742793632344
"[3.0,15.0,28.0]",4,19.0297847501161
"[4.0,3.0,15.0]",12,16.288160280063646
"[12.0,4.0,3.0]",1,15.733305624569256
"[9.0,12.0,2.0]",5,16.19574192557407
"[6.0,6.0,4.0]",1,15.49971605156356
"[4.0,1.0,75.0]",3,23.17477382199883
"[17.0,6.0,2.0]",16,16.30465366019767
"[4.0,3.0,34.0]",84,18.537393811005302
"[24.0,2.0,7.0]",4,17.126998230863848
"[4.0,24.0,2.0]",1,17.019617489270622
"[1.0,4.0,24.0]",4,17.177601546876804
"[4.0,1.0,4.0]",5,14.76974325900633
"[1.0,12.0,2.0]",1,15.4381426288877
"[3.0,1.0,2.0]",1,14.438281922610885
"[13.0,4.0,11.0]",3,16.775051233893645
"[1.0,3.0,13.0]",6,15.767299119496613
"[13.0,12.0,1.0]",2,16.456160861762427
"[5.0,8.0,12.0]",3,16.56829102407061
"[2.0,3.0,5.0]",24,14.914953334343817
"[24.0,2.0,3.0]",12,16.65347538224455
"[1.0,12.0,24.0]",1,18.042518296293828
"[1.0,1.0,12.0]",12,15.432689219987532
"[12.0,1.0,1.0]",13,15.172200419228224
"[7.0,13.0,12.0]",1,17.298263816627845
"[1.0,13.0,1.0]",12,15.427876510410005
"[2.0,6.0,3.0]",1,15.002535691065553
"[2.0,1.0,1.0]",1,14.225201298370266
"[12.0,1.0,3.0]",2,15.408961843537872
"[2.0,12.0,4.0]",1,15.769603965283144
"[1.0,2.0,12.0]",13,15.54080381366466
"[1.0,3.0,2.0]",1,14.465111285793549
"[11.0,12.0,1.0]",1,16.266761037590836
"[4.0,1.0,11.0]",8,15.598408244090097
"[3.0,2.0,2.0]",2,14.546396516288013
"[12.0,5.0,25.0]",23,18.44579588565251
"[23.0,12.0,5.0]",11,17.876682831239684
"[4.0,13.0,5.0]",1,16.185499095286687
"[2.0,4.0,1.0]",3,14.549545079401648
"[3.0,5.0,4.0]",15,15.107501721629045
"[1.0,2.0,5.0]",1,14.712138828580892
"[3.0,12.0,1.0]",7,15.509161740904469
"[4.0,6.0,1.0]",3,14.955174090927496
"[8.0,5.0,3.0]",6,15.4626205699032
"[72.0,8.0,9.0]",7,22.55804299735447
"[1.0,2.0,1.0]",1,14.238615979961597
"[1.0,1.0,2.0]",19,14.248882098439292
"[6.0,2.0,1.0]",20,14.712115540390577
"[18.0,20.0,6.0]",10,18.38648073238255
"[10.0,18.0,20.0]",73,19.069982218509463
"[17.0,7.0,6.0]",7,16.88629110249409
"[12.0,2.0,13.0]",6,16.70088355876324
"[6.0,12.0,2.0]",7,15.91164218931668
"[1.0,3.0,8.0]",30,15.175395558722492
"[8.0,2.0,2.0]",1,15.019896076716993
"[6.0,1.0,6.0]",1,15.195904507487569
"[2.0,6.0,3.0]",4,15.002535691065553
"[12.0,2.0,4.0]",25,15.635457149369824
"[25.0,12.0,2.0]",14,17.710940518946803
"[2.0,14.0,25.0]",6,18.471828107888705
"[1.0,72.0,3.0]",12,22.043398961670203
"[1.0,3.0,3.0]",1,14.583491997948373
"[2.0,1.0,1.0]",3,14.225201298370266
"[5.0,2.0,1.0]",2,14.61741562830478
"[3.0,1.0,4.0]",9,14.675043346920532
"[4.0,4.0,57.0]",1,21.368264784243383
"[1.0,4.0,4.0]",5,14.809987303780325
"[1.0,3.0,6.0]",6,14.938634134412844
"[1.0,3.0,6.0]",3,14.938634134412844
"[2.0,3.0,12.0]",6,15.743618319427584
"[9.0,3.0,1.0]",1,15.104329870325092
"[3.0,3.0,1.0]",3,14.536130397810316
"[2.0,12.0,6.0]",3,16.00636538959279
"[9.0,2.0,3.0]",6,15.232976700957613
"[3.0,1.0,3.0]",3,14.556662634765708
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,4.0,1.0]",4,14.454845167315852
"[4.0,1.0,4.0]",4,14.76974325900633
"[4.0,2.0,1.0]",2,14.522715716218984
